country,year,consumption_growth,fdi_pct_gdp,gdp_growth,gni_per_capita,inflation_pct,internet_users_pct,investment_pct_gdp,population,urbanization_pct
India,2006,4.93577551194689,2.13016842534495,8.06073257305057,780.0,5.79652337561634,2.80549986534254,38.9985063717532,1172878890.0,29.4309857146804
India,2007,7.28156444495225,2.07339404668754,7.66081506510766,910.0,6.37288135593231,3.95,41.9507982267334,1190676021.0,29.7810426848684
India,2008,4.45219735697937,3.6205232354017,3.08669805950082,990.0,8.34926704907575,4.38,38.4224196528192,1207930964.0,30.1438485921815
India,2009,5.0007772532511,2.65159033235479,7.8618888330338,1110.0,10.8823529411764,5.12,39.2567917551336,1225524753.0,30.5185314023263
India,2010,6.72040849311021,1.6350340943491,8.49758470165625,1210.0,11.9893899204245,7.5,39.7856241847736,1243481564.0,30.9042190810094
India,2011,7.42198586934254,2.0020634629993,5.24131620024293,1350.0,8.9117933648336,10.07,39.590421855219,1261224954.0,31.2746502853309
India,2012,5.47085684358561,1.31293453035323,5.45638755164772,1460.0,9.47899691419793,11.10000038,38.3474156730403,1278674502.0,31.5898935604399
India,2013,7.3031774919065,1.5162764665975,6.38610640091713,1500.0,10.0178784746104,12.30000019,34.0231978997548,1295829511.0,31.9096789235237
India,2014,6.39385555921415,1.69565958990806,7.41022760516977,1540.0,6.66565671867899,13.5,34.2678056268836,1312277191.0,32.2288233408821
India,2015,7.92811112115082,2.09211521443253,7.99625378567987,1580.0,4.90697344127249,14.89999962,32.1167301358276,1328024498.0,32.5472990022299
India,2016,8.13012454478343,1.9373641224439,8.25630550176662,1670.0,4.94821634062134,16.5,30.172690580036,1343944296.0,32.8650780972823
India,2017,6.23880806412842,1.50731583255894,6.79538341902422,1790.0,3.32817337461305,18.20000076,30.9821728344733,1359657400.0,33.1821328157539
India,2018,7.08954662405942,1.55821483801456,6.45385134495295,1970.0,3.93882646691643,20.0813000379384,32.3432182154485,1374659064.0,33.4984353473598
India,2019,5.16880088871528,1.78482633957161,3.87143694070524,2070.0,3.72950573539123,29.52350044,30.0961975685688,1389030312.0,33.8139578818147
India,2020,-5.28945828710083,2.40620322673636,-5.77772470687303,1900.0,6.6234367762853,43.40544313,28.9223840080659,1402617695.0,34.1286726088333
India,2021,11.6767553444025,1.41217101040888,9.68959249191741,2170.0,5.13140747176364,49.2580986,32.1158221755014,1414203896.0,34.4425517181304
India,2022,7.47052937699435,1.53665241748393,7.6093649776932,2360.0,6.69903414079858,55.9,34.4117962357355,1425423212.0,34.7555673994206
India,2023,5.77925427513726,0.802254995836756,7.210224629335,2490.0,5.64914318907925,60.25230026,34.504684353812,1438069596.0,35.0676918424186
